time_start_sec,time_end_sec,launch_time,draw_time_avg,draw_time_median,total_frames,total_frames_median,janky_frames,janky_frames_median,janky_ratio,janky_ratio_median,percentile_50_ms,percentile_90_ms,percentile_95_ms,percentile_99_ms,missed_vsync_count,high_input_latency_count,slow_ui_thread_count,slow_bitmap_uploads_count,slow_issue_draw_commands_count
3054,3084,0,112.86411,31.461052,1,1,1,1,1.0,1.0,58,58,58,58,0,0,0,0,0
3084,3114,0,52.941204,21.531572,1,1,0,0,0.3,0.0,2037,2037,2037,2037,0,0,0,0,0
3114,3144,0,82.186386,19.428772,1,1,0,0,0.325,0.0,2045,2046,2046,2046,0,0,0,0,0
3144,3174,0,74.283516,20.445538,0,1,0,0,0.4,0.0,2025,2025,2025,2025,0,0,0,0,0
3174,3204,0,86.84492,14.565469,1,1,0,0,0.2,0.0,1037,1037,1037,1037,0,0,0,0,0
3204,3234,0,95.1214,25.904625,0,1,0,0,0.3,0.0,2007,2007,2007,2007,0,0,0,0,0
3234,3264,0,11.029183,9.900766,0,0,0,0,0.2,0.0,3965,3965,3965,3965,0,0,0,0,0
3264,3294,0,17.599962,15.704166,0,0,0,0,0.1,0.0,2481,2481,2481,2481,0,0,0,0,0
3294,3324,0,12.063356,12.063356,0,0,0,0,0.2,0.0,3022,3022,3022,3022,0,0,0,0,0
3324,3354,0,119.16461,16.074207,1,1,0,0,0.375,0.125,1572,1573,1573,1573,0,0,0,0,0
3354,3384,0,65.89015,15.212803,1,1,0,0,0.0,0.0,1987,1987,1987,1987,0,0,0,0,0
3384,3414,0,10.191029,10.191029,0,0,0,0,0.2,0.0,3493,3493,3493,3493,0,0,0,0,0
3414,3444,0,159.89117,147.60014,1,1,0,0,0.4,0.0,2028,2048,2048,2048,0,0,0,0,0
3444,3474,0,69.06616,17.082067,0,0,0,0,0.06666667,0.0,2975,2975,2975,2975,0,0,0,0,0
3474,3504,0,16.560333,16.560333,0,0,0,0,0.2,0.0,2500,2500,2500,2500,0,0,0,0,0
3504,3534,0,69.35317,14.194383,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3534,3564,0,35.08012,30.721008,1,1,0,1,0.55,0.75,2000,2000,2000,2000,0,0,0,0,0
3564,3594,0,21.602264,20.518263,1,1,0,0,0.28,0.0,1988,1992,1992,1992,0,0,0,0,0
3594,3624,0,17.708387,17.087826,1,1,0,0,0.4,0.0,1002,1002,1002,1002,0,0,0,0,0
3624,3654,0,15.480558,15.480558,0,0,0,0,0.2,0.0,2977,2977,2977,2977,0,0,0,0,0
3654,3684,0,24.200287,25.301197,1,1,0,0,0.25,0.0,1990,1990,1990,1990,0,0,0,0,0
3684,3714,0,14.273836,11.987713,0,1,0,0,0.2,0.0,1989,1989,1989,1989,0,0,0,0,0
3714,3744,0,125.04453,16.020142,0,1,0,0,0.33333334,0.0,2258,2258,2258,2258,0,0,0,0,0
3744,3774,0,23.927902,24.184732,1,0,0,0,0.033333335,0.0,2480,2482,2482,2482,0,0,0,0,0
3774,3804,0,13.814104,13.068303,1,1,0,1,0.4,0.5,1004,1004,1004,1004,0,0,0,0,0
