time_sec,pid,package,process_group,pss,paused_time,total_time
138,7832,com.qualcomm.qti.StatsPollManager,serviceb,3731,0,0
138,7451,com.miui.notification:remote,serviceb,7925,0,0
138,1859,com.android.settings:remote,serviceb,10207,0,0
138,6944,com.android.chrome:sandboxed_process0,cached,31068,0,0
138,8354,com.android.chrome:sandboxed_process1,cached,11793,0,0
138,7110,com.android.chrome:privileged_process0,cached,46816,0,0
138,6589,com.google.android.apps.photos,cached,71080,5.539,104.84699
138,1706,com.google.android.inputmethod.latin,cached,27034,0,0
138,9010,com.miui.cloudservice,cached,11462,0,0
138,8326,com.xiaomi.simactivate.service,cached,6890,0,0
138,8979,com.android.providers.calendar,cached,6490,0,0
138,8840,com.android.settings,cached,22544,0,0
138,8783,com.android.chrome:webview_service,cached,9049,0,0
138,8527,com.facebook.orca:fwkstartlog,cached,21340,0,0
138,8130,com.android.mms,cached,35848,0,0
138,8298,com.miui.micloudsync,cached,5034,0,0
138,8164,org.simalliance.openmobileapi.service,cached,3804,0,0
138,8142,org.codeaurora.ims,cached,3996,0,0
138,8086,com.xiaomi.misettings,cached,6330,0,0
138,7919,com.android.printspooler,cached,4361,0,0
138,3756,com.android.vending,cached,33421,0,0
138,7890,com.xiaomi.discover,cached,11669,0,0
138,7658,com.miui.msa.global,cached,11168,0,0
138,2498,com.mi.android.globalminusscreen,cached,43335,0,0
168,1,/init,native,1793,0,0
168,395,ueventd,native,802,0,0
168,430,mqsasd,native,2625,0,0
168,431,logd,native,2936,0,0
168,440,debuggerd,native,270,0,0
168,441,debuggerd64,native,314,0,0
168,442,vold,native,1299,0,0
168,444,debuggerd64:signaller,native,294,0,0
168,445,debuggerd:signaller,native,234,0,0
168,452,perfd,native,639,0,0
168,519,healthd,native,496,0,0
168,522,rmt_storage,native,548,0,0
168,523,tftp_server,native,519,0,0
168,527,esepmdaemon,native,577,0,0
168,529,qseecomd,native,524,0,0
168,530,pm-service,native,795,0,0
168,532,lmkd,native,738,0,0
168,533,servicemanager,native,638,0,0
168,534,surfaceflinger,native,34844,0,0
168,537,gx_fpd,native,722,0,0
168,540,mm-pp-dpps,native,4998,0,0
168,541,pm-proxy,native,616,0,0
168,573,qseecomd,native,718,0,0
168,575,sensors.qcom,native,828,0,0
168,629,fingerprintd,native,4879,0,0
168,687,cnd,native,5734,0,0
168,689,cnss_diag,native,952,0,0
168,690,time_daemon,native,873,0,0
168,691,thermal-engine,native,1789,0,0
168,692,wcnss_service,native,821,0,0
168,694,adsprpcd,native,859,0,0
168,695,hvdcp_opti,native,469,0,0
168,696,zygote64,native,9151,0,0
168,697,zygote,native,8973,0,0
168,700,shelld,native,4817,0,0
168,701,otad,native,1039,0,0
168,702,fdpp,native,577,0,0
168,706,audioserver,native,13233,0,0
168,707,cameraserver,native,18535,0,0
168,709,drmserver,native,1570,0,0
168,710,installd,native,791,0,0
168,711,keystore,native,1156,0,0
168,712,media.codec,native,2310,0,0
168,716,mediadrmserver,native,1415,0,0
168,717,media.extractor,native,3024,0,0
168,718,mediaserver,native,2311,0,0
168,720,netd,native,1480,0,0
168,725,rild,native,5178,0,0
168,729,dpmd,native,504,0,0
168,731,cnss-daemon,native,912,0,0
168,733,loc_launcher,native,609,0,0
168,739,ATFWD-daemon,native,768,0,0
168,748,qseeproxydaemon,native,4791,0,0
168,751,mm-qcamera-daemon,native,32354,0,0
168,759,audiod,native,2195,0,0
168,787,mdtpd,native,1087,0,0
168,788,mtd,native,4838,0,0
168,789,vsimd,native,2640,0,0
168,790,mlipayd,native,4789,0,0
168,799,gatekeeperd,native,788,0,0
168,805,dpmd,native,545,0,0
168,823,ipacm-diag,native,486,0,0
168,840,imsqmidaemon,native,621,0,0
168,846,ipacm,native,749,0,0
168,853,msm_irqbalance,native,527,0,0
168,854,rild,native,4986,0,0
168,857,qti,native,886,0,0
168,867,imsdatadaemon,native,918,0,0
168,870,netmgrd,native,1805,0,0
168,1276,lowi-server,native,1082,0,0
168,1278,slim_daemon,native,1847,0,0
168,1653,adbd,native,850,0,0
168,1684,wpa_supplicant,native,1746,0,0
168,2404,mcd,native,1426,0,0
168,3370,iptables-restore,native,561,0,0
168,3371,ip6tables-restore,native,566,0,0
168,8029,mdnsd,native,724,0,0
168,9848,dumpsys,native,568,0,0
168,2644,com.qualcomm.qti.services.secureui:sui_service,pers,4724,0,0
168,2633,com.quicinc.wbcserviceapp,pers,4468,0,0
168,2618,com.mi.AutoTest,pers,4424,0,0
168,2603,com.xiaomi.finddevice,pers,9915,0,0
168,2572,com.fingerprints.serviceext,pers,4538,0,0
168,2564,com.xiaomi.xmsf,pers,14585,0,0
168,2546,com.miui.daemon,pers,30414,0,0
168,1986,com.android.phone,pers,19511,0,0
168,1975,.dataservices,pers,8167,0,0
168,1724,com.android.systemui,pers,77351,0,0
168,1502,system,pers,173186,3.0963333,206.93034
168,6094,com.google.android.youtube,fore,188050,6.363,107.485
168,2486,com.miui.securitycenter.remote,fore,37249,0,0
168,1933,com.google.android.gms.persistent,vis,72177,0,0
168,2959,com.google.android.gms,vis,86364,1.459,101.078
168,6405,com.google.android.gms.unstable,vis,25385,0,0
168,3611,com.touchtype.swiftkey,vis,57956,0,0
168,9690,com.miui.msa.global,vis,39951,1.918,119.592
168,4959,com.xiaomi.joyose,vis,8729,0,0
168,2168,com.qualcomm.qcrilmsgtunnel,vis,6251,0,0
168,2768,com.android.smspush,vis,4480,0,0
168,2534,com.google.android.googlequicksearchbox:interactor,vis,27687,0,0
168,2396,com.google.android.ext.services,vis,5723,0,0
168,2971,com.xiaomi.location.fused,percept,6156,0,0
168,3265,com.lbe.security.miui,percept,13673,0,0
168,6207,com.android.chrome,backup,80733,0,0
168,6556,com.miui.gallery,backup,21306,0,0
168,2473,com.android.deskclock,backup,7536,0,0
168,3171,com.google.android.googlequicksearchbox:search,servicea,58910,0,0
168,3080,com.miui.analytics,servicea,7985,0,0
168,2714,android.process.media,servicea,14341,0,0
168,5208,com.facebook.services,servicea,8492,0,0
168,2019,com.miui.home,home,56981,0,0
168,6377,com.android.camera,prev,28789,0,0
168,2661,com.google.process.gapps,prev,6613,0,0
168,6589,com.google.android.apps.photos,serviceb,127345,0,0
168,6831,com.google.android.apps.maps,serviceb,192679,0,0
168,8556,com.kakao.talk,serviceb,56438,0,0
168,8183,org.simalliance.openmobileapi.service:remote,serviceb,4376,0,0
168,3591,com.miui.powerkeeper,serviceb,16078,0,0
168,7994,com.xiaomi.mi_connect_service,serviceb,4980,0,0
168,7832,com.qualcomm.qti.StatsPollManager,serviceb,3733,0,0
168,7451,com.miui.notification:remote,serviceb,7889,0,0
168,1859,com.android.settings:remote,serviceb,11197,0,0
168,6944,com.android.chrome:sandboxed_process0,cached,27482,0,0
168,8354,com.android.chrome:sandboxed_process1,cached,10663,0,0
168,7110,com.android.chrome:privileged_process0,cached,45447,0,0
168,1706,com.google.android.inputmethod.latin,cached,25539,0,0
168,7919,com.android.printspooler,cached,4070,0,0
168,8231,com.facebook.orca,cached,81929,0,0
168,9064,com.miui.android.fashiongallery,cached,26024,0,0
168,9010,com.miui.cloudservice,cached,11348,0,0
168,8326,com.xiaomi.simactivate.service,cached,6325,0,0
168,8979,com.android.providers.calendar,cached,6439,0,0
168,8840,com.android.settings,cached,21194,0,0
168,8783,com.android.chrome:webview_service,cached,7893,0,0
168,8544,android.process.acore,cached,12175,0,0
168,8527,com.facebook.orca:fwkstartlog,cached,20646,0,0
168,8130,com.android.mms,cached,35175,0,0
168,8298,com.miui.micloudsync,cached,5012,0,0
168,8164,org.simalliance.openmobileapi.service,cached,3817,0,0
168,8142,org.codeaurora.ims,cached,3959,0,0
168,8112,com.xiaomi.providers.appindex,cached,17108,0,0
168,8086,com.xiaomi.misettings,cached,6389,0,0
168,2498,com.mi.android.globalminusscreen,cached,43118,0,0
198,1,/init,native,1784,0,0
198,395,ueventd,native,801,0,0
198,430,mqsasd,native,2625,0,0
198,431,logd,native,2966,0,0
198,440,debuggerd,native,270,0,0
198,441,debuggerd64,native,314,0,0
198,442,vold,native,1299,0,0
198,444,debuggerd64:signaller,native,294,0,0
198,445,debuggerd:signaller,native,234,0,0
198,452,perfd,native,639,0,0
198,519,healthd,native,480,0,0
198,522,rmt_storage,native,548,0,0
198,523,tftp_server,native,519,0,0
198,527,esepmdaemon,native,577,0,0
198,529,qseecomd,native,523,0,0
198,530,pm-service,native,795,0,0
198,532,lmkd,native,738,0,0
198,533,servicemanager,native,638,0,0
198,534,surfaceflinger,native,31478,0,0
198,537,gx_fpd,native,722,0,0
198,540,mm-pp-dpps,native,4997,0,0
198,541,pm-proxy,native,616,0,0
198,573,qseecomd,native,718,0,0
198,575,sensors.qcom,native,824,0,0
198,629,fingerprintd,native,4878,0,0
198,687,cnd,native,5723,0,0
198,689,cnss_diag,native,952,0,0
198,690,time_daemon,native,873,0,0
198,691,thermal-engine,native,1789,0,0
198,692,wcnss_service,native,821,0,0
198,694,adsprpcd,native,858,0,0
198,695,hvdcp_opti,native,469,0,0
198,696,zygote64,native,9137,0,0
198,697,zygote,native,8928,0,0
198,700,shelld,native,4816,0,0
198,701,otad,native,1039,0,0
198,702,fdpp,native,577,0,0
198,706,audioserver,native,13237,0,0
198,707,cameraserver,native,18595,0,0
198,709,drmserver,native,1570,0,0
198,710,installd,native,791,0,0
198,711,keystore,native,1156,0,0
198,712,media.codec,native,2499,0,0
198,716,mediadrmserver,native,1415,0,0
198,717,media.extractor,native,2845,0,0
198,718,mediaserver,native,2341,0,0
198,720,netd,native,1504,0,0
198,725,rild,native,5160,0,0
198,729,dpmd,native,504,0,0
198,731,cnss-daemon,native,912,0,0
198,733,loc_launcher,native,609,0,0
198,739,ATFWD-daemon,native,764,0,0
198,748,qseeproxydaemon,native,4790,0,0
198,751,mm-qcamera-daemon,native,34856,0,0
198,759,audiod,native,2194,0,0
198,787,mdtpd,native,1087,0,0
198,788,mtd,native,4837,0,0
198,789,vsimd,native,2640,0,0
198,790,mlipayd,native,4788,0,0
198,799,gatekeeperd,native,788,0,0
198,805,dpmd,native,527,0,0
198,823,ipacm-diag,native,486,0,0
198,840,imsqmidaemon,native,621,0,0
198,846,ipacm,native,763,0,0
198,853,msm_irqbalance,native,527,0,0
198,854,rild,native,4978,0,0
198,857,qti,native,886,0,0
198,867,imsdatadaemon,native,918,0,0
198,870,netmgrd,native,1805,0,0
198,1276,lowi-server,native,1086,0,0
198,1278,slim_daemon,native,1846,0,0
198,1653,adbd,native,870,0,0
198,1684,wpa_supplicant,native,1745,0,0
198,2404,mcd,native,1424,0,0
198,3370,iptables-restore,native,561,0,0
198,3371,ip6tables-restore,native,610,0,0
198,8029,mdnsd,native,456,0,0
198,10046,dumpsys,native,568,0,0
198,2644,com.qualcomm.qti.services.secureui:sui_service,pers,4724,0,0
198,2633,com.quicinc.wbcserviceapp,pers,4468,0,0
198,2618,com.mi.AutoTest,pers,4424,0,0
198,2603,com.xiaomi.finddevice,pers,9880,0,0
198,2572,com.fingerprints.serviceext,pers,4538,0,0
198,2564,com.xiaomi.xmsf,pers,12792,0,0
198,2546,com.miui.daemon,pers,30353,0,0
198,1986,com.android.phone,pers,20030,0,0
198,1975,.dataservices,pers,8028,0,0
198,1724,com.android.systemui,pers,70914,0,0
198,1502,system,pers,177660,2.5675,199.02051
198,6094,com.google.android.youtube,fore,166463,0,0
198,2486,com.miui.securitycenter.remote,fore,37634,0,0
198,2959,com.google.android.gms,vis,79080,0,0
198,1933,com.google.android.gms.persistent,vis,72942,0,0
198,3171,com.google.android.googlequicksearchbox:search,vis,61009,0,0
198,3611,com.touchtype.swiftkey,vis,57483,0,0
198,6405,com.google.android.gms.unstable,vis,24957,0,0
198,9690,com.miui.msa.global,vis,39633,0,0
198,4959,com.xiaomi.joyose,vis,8736,0,0
198,2168,com.qualcomm.qcrilmsgtunnel,vis,6441,0,0
198,2768,com.android.smspush,vis,4481,0,0
198,2534,com.google.android.googlequicksearchbox:interactor,vis,27628,0,0
198,2396,com.google.android.ext.services,vis,6293,0,0
198,2971,com.xiaomi.location.fused,percept,6109,0,0
198,3265,com.lbe.security.miui,percept,13706,0,0
198,6207,com.android.chrome,backup,79032,0,0
198,6556,com.miui.gallery,backup,21255,0,0
198,2473,com.android.deskclock,backup,7537,0,0
198,3080,com.miui.analytics,servicea,7984,0,0
198,2714,android.process.media,servicea,14334,0,0
198,5208,com.facebook.services,servicea,8190,0,0
198,8556,com.kakao.talk,servicea,58135,0,0
198,2019,com.miui.home,home,56743,0,0
198,6831,com.google.android.apps.maps,prev,216837,0,0
198,6377,com.android.camera,prev,29741,0,0
198,2661,com.google.process.gapps,prev,6629,0,0
198,8183,org.simalliance.openmobileapi.service:remote,serviceb,4176,0,0
198,3591,com.miui.powerkeeper,serviceb,17189,0,0
198,7994,com.xiaomi.mi_connect_service,serviceb,4888,0,0
198,7832,com.qualcomm.qti.StatsPollManager,serviceb,3733,0,0
198,7451,com.miui.notification:remote,serviceb,8099,0,0
198,1859,com.android.settings:remote,serviceb,9391,0,0
198,6944,com.android.chrome:sandboxed_process0,cached,29438,0,0
198,6589,com.google.android.apps.photos,cached,122237,3.2805,130.218
198,8354,com.android.chrome:sandboxed_process1,cached,10470,0,0
198,7110,com.android.chrome:privileged_process0,cached,35891,0,0
198,1706,com.google.android.inputmethod.latin,cached,25312,0,0
198,7919,com.android.printspooler,cached,3962,0,0
198,8231,com.facebook.orca,cached,79324,0,0
198,9064,com.miui.android.fashiongallery,cached,16631,0,0
