time_sec,pid,package,process_group,pss,paused_time,total_time
114,718,cnss-daemon,native,893,0,0
114,737,loc_launcher,native,601,0,0
114,742,ATFWD-daemon,native,755,0,0
114,753,qseeproxydaemon,native,3915,0,0
114,754,mm-qcamera-daemon,native,24803,0,0
114,755,audiod,native,1945,0,0
114,756,mdtpd,native,1079,0,0
114,757,mtd,native,3967,0,0
114,776,vsimd,native,2546,0,0
114,778,mlipayd,native,3907,0,0
114,780,gatekeeperd,native,755,0,0
114,814,dpmd,native,469,0,0
114,824,imsqmidaemon,native,613,0,0
114,826,ipacm-diag,native,482,0,0
114,832,ipacm,native,677,0,0
114,838,imsdatadaemon,native,877,0,0
114,851,rild,native,4660,0,0
114,858,qti,native,878,0,0
114,863,msm_irqbalance,native,526,0,0
114,868,netmgrd,native,1830,0,0
114,1334,lowi-server,native,1094,0,0
114,1335,slim_daemon,native,1725,0,0
114,1667,adbd,native,866,0,0
114,1699,wpa_supplicant,native,1695,0,0
114,2514,mcd,native,1379,0,0
114,3564,iptables-restore,native,741,0,0
114,3565,ip6tables-restore,native,701,0,0
114,8192,dumpsys,native,912,0,0
114,8227,com.android.updater,native,14513,0,0
114,8253,com.miui.core,native,6589,0,0
114,8306,com.xiaomi.simactivate.service,native,7575,0,0
114,8325,com.miui.notification,native,7499,0,0
114,8364,com.android.calendar,native,15860,0,0
114,8374,com.miui.notification:remote,native,7334,0,0
114,8396,com.miui.screenrecorder,native,9592,0,0
114,2754,com.qualcomm.qti.services.secureui:sui_service,pers,4653,0,0
114,2731,com.quicinc.wbcserviceapp,pers,4506,0,0
114,2716,com.mi.AutoTest,pers,4441,0,0
114,2702,com.xiaomi.finddevice,pers,10002,0,0
114,2690,com.fingerprints.serviceext,pers,4492,0,0
114,2671,com.xiaomi.xmsf,pers,13968,0,0
114,2659,com.miui.daemon,pers,39950,0,0
114,2022,com.android.phone,pers,18394,0,0
114,2005,.dataservices,pers,6423,0,0
114,1739,com.android.systemui,pers,66944,0,0
114,1516,system,pers,176161,5.126333,204.18866
114,6183,com.mgmresorts.mgmresorts,fore,251301,7.143,105.09828
114,2608,com.miui.securitycenter.remote,fore,36119,0,0
114,3111,com.google.android.gms,vis,69709,0,0
114,1963,com.google.android.gms.persistent,vis,60035,8.097333,153.87599
114,3546,com.touchtype.swiftkey,vis,65703,7.511,204.817
114,6805,com.google.android.gms.unstable,vis,23261,0,0
114,3280,com.miui.analytics,vis,7565,0,0
114,5092,com.xiaomi.joyose,vis,10219,0,0
114,5250,com.miui.cloudservice,vis,13594,0,0
114,2829,com.android.smspush,vis,4409,0,0
114,2641,com.google.android.googlequicksearchbox:interactor,vis,23098,0,0
114,2506,com.google.android.ext.services,vis,5325,0,0
114,2230,com.qualcomm.qcrilmsgtunnel,vis,5751,0,0
114,3431,com.lbe.security.miui,percept,13415,0,0
114,2995,com.xiaomi.location.fused,percept,5633,0,0
114,5276,com.android.chrome,backup,42655,0,0
114,2579,com.android.deskclock,backup,7498,0,0
114,2809,android.process.media,servicea,11213,0,0
114,3437,com.google.android.googlequicksearchbox:search,servicea,63975,0,0
114,2054,com.miui.home,home,44135,0,0
114,3933,com.android.vending,prev,38863,0,0
114,5386,com.reflectlyApp,prev,89937,7.304,38.275
114,5599,com.hamilton.app,prev,140448,0,0
114,2781,com.google.process.gapps,prev,8989,0,0
114,5896,android.process.acore,prev,10677,0,0
114,3688,com.miui.powerkeeper,serviceb,14991,0,0
114,7204,com.google.android.gms.ui,serviceb,25762,0,0
114,1938,com.android.settings:remote,serviceb,9276,0,0
114,4859,com.facebook.services,serviceb,7109,0,0
114,5788,com.ebay.motorsapp,cached,184281,0,0
114,5965,com.spotlightsix.zentimerlite2,cached,141868,0,0
114,1719,com.google.android.inputmethod.latin,cached,30337,0,0
114,8055,com.miui.bugreport,cached,13434,0,0
114,8130,com.android.settings,cached,12270,0,0
114,8113,com.miui.cloudbackup,cached,10059,0,0
114,5461,com.google.android.apps.maps,cached,35145,0,0
114,8032,com.xiaomi.misettings,cached,6340,0,0
114,7992,com.mediatek.batterywarning,cached,3799,0,0
114,7440,com.google.android.youtube,cached,59564,0,0
114,7973,com.qualcomm.timeservice,cached,3746,0,0
114,6598,com.google.android.gm,cached,61598,0,0
114,5820,com.google.android.apps.photos,cached,40865,0,0
114,7233,com.google.android.videos,cached,19778,0,0
114,7723,com.google.process.gapps,cached,5223,0,0
114,7645,com.google.android.partnersetup,cached,4599,0,0
114,7576,com.google.android.onetimeinitializer,cached,3756,0,0
114,6226,com.google.android.apps.tachyon,cached,32089,0,0
114,6703,com.android.chrome:privileged_process0,cached,14446,0,0
114,2593,com.mi.android.globalminusscreen,cached,43314,0,0
144,1,/init,native,1837,0,0
144,395,ueventd,native,812,0,0
144,430,mqsasd,native,2606,0,0
144,431,logd,native,2579,0,0
144,440,debuggerd,native,250,0,0
144,441,debuggerd64,native,298,0,0
144,442,vold,native,1239,0,0
144,444,debuggerd64:signaller,native,294,0,0
144,445,debuggerd:signaller,native,239,0,0
144,451,perfd,native,618,0,0
144,517,healthd,native,492,0,0
144,520,rmt_storage,native,534,0,0
144,521,tftp_server,native,513,0,0
144,525,esepmdaemon,native,570,0,0
144,527,qseecomd,native,499,0,0
144,528,pm-service,native,782,0,0
144,530,lmkd,native,733,0,0
144,531,servicemanager,native,626,0,0
144,532,surfaceflinger,native,31668,0,0
144,534,gx_fpd,native,714,0,0
144,536,mm-pp-dpps,native,4108,0,0
144,538,pm-proxy,native,602,0,0
144,569,qseecomd,native,717,0,0
144,590,sensors.qcom,native,833,0,0
144,648,fingerprintd,native,3991,0,0
144,684,cnd,native,4629,0,0
144,686,cnss_diag,native,967,0,0
144,687,time_daemon,native,865,0,0
144,688,thermal-engine,native,1740,0,0
144,689,wcnss_service,native,810,0,0
144,691,adsprpcd,native,870,0,0
144,692,hvdcp_opti,native,453,0,0
144,693,zygote64,native,4577,0,0
144,694,zygote,native,8961,0,0
144,696,shelld,native,3910,0,0
144,697,otad,native,1042,0,0
144,698,fdpp,native,574,0,0
144,701,audioserver,native,11350,0,0
144,702,cameraserver,native,3248,0,0
144,703,drmserver,native,1402,0,0
144,705,installd,native,771,0,0
144,707,keystore,native,1184,0,0
144,708,media.codec,native,1526,0,0
144,710,mediadrmserver,native,1351,0,0
144,711,media.extractor,native,1940,0,0
144,713,mediaserver,native,1725,0,0
144,715,netd,native,1557,0,0
144,716,rild,native,4863,0,0
144,717,dpmd,native,491,0,0
144,718,cnss-daemon,native,905,0,0
144,737,loc_launcher,native,561,0,0
144,742,ATFWD-daemon,native,747,0,0
144,753,qseeproxydaemon,native,3915,0,0
144,754,mm-qcamera-daemon,native,24795,0,0
144,755,audiod,native,1945,0,0
144,756,mdtpd,native,1079,0,0
144,757,mtd,native,3967,0,0
144,776,vsimd,native,2536,0,0
144,778,mlipayd,native,3907,0,0
144,780,gatekeeperd,native,755,0,0
144,814,dpmd,native,509,0,0
144,824,imsqmidaemon,native,613,0,0
144,826,ipacm-diag,native,482,0,0
144,832,ipacm,native,701,0,0
144,838,imsdatadaemon,native,877,0,0
144,851,rild,native,4596,0,0
144,858,qti,native,878,0,0
144,863,msm_irqbalance,native,526,0,0
144,868,netmgrd,native,1830,0,0
144,1334,lowi-server,native,850,0,0
144,1335,slim_daemon,native,1725,0,0
144,1667,adbd,native,818,0,0
144,1699,wpa_supplicant,native,1451,0,0
144,2514,mcd,native,1379,0,0
144,3564,iptables-restore,native,741,0,0
144,3565,ip6tables-restore,native,605,0,0
144,8984,mdnsd,native,432,0,0
144,9316,dumpsys,native,1062,0,0
144,9323,com.xiaomi.simactivate.service,native,6339,0,0
144,9337,android.process.acore,native,26262,0,0
144,9391,com.android.settings,native,9496,0,0
144,9436,com.android.mms,native,26578,0,0
144,9483,com.google.android.apps.photos,native,27501,0,0
144,9496,com.facebook.orca:fwkstartlog,native,26806,0,0
144,9518,com.kakao.talk,native,22007,0,0
144,9540,com.android.chrome:sandboxed_process1,native,16182,0,0
144,2754,com.qualcomm.qti.services.secureui:sui_service,pers,4611,0,0
144,2731,com.quicinc.wbcserviceapp,pers,4466,0,0
144,2716,com.mi.AutoTest,pers,4399,0,0
144,2702,com.xiaomi.finddevice,pers,9476,0,0
144,2690,com.fingerprints.serviceext,pers,4439,0,0
144,2671,com.xiaomi.xmsf,pers,13472,0,0
144,2659,com.miui.daemon,pers,41270,0,0
144,2022,com.android.phone,pers,17875,0,0
144,2005,.dataservices,pers,8010,0,0
144,1739,com.android.systemui,pers,66684,0,0
144,1516,system,pers,177368,2.3385,240.96149
144,5386,com.reflectlyApp,fore,157273,0,0
144,2781,com.google.process.gapps,fore,6991,0,0
144,9154,com.facebook.orca,fore,67510,0,0
144,2608,com.miui.securitycenter.remote,fore,36299,0,0
144,1963,com.google.android.gms.persistent,vis,61756,172.439,411.423
144,3111,com.google.android.gms,vis,60786,0,0
144,3933,com.android.vending,vis,32583,0,0
144,3546,com.touchtype.swiftkey,vis,61105,0,0
144,6805,com.google.android.gms.unstable,vis,22139,0,0
144,8552,com.google.android.gm,vis,36830,0,0
144,5092,com.xiaomi.joyose,vis,10073,0,0
144,3280,com.miui.analytics,vis,7375,0,0
144,2230,com.qualcomm.qcrilmsgtunnel,vis,5772,0,0
144,2829,com.android.smspush,vis,4367,0,0
144,2641,com.google.android.googlequicksearchbox:interactor,vis,23044,0,0
144,2506,com.google.android.ext.services,vis,5299,0,0
144,2995,com.xiaomi.location.fused,percept,5614,0,0
144,3431,com.lbe.security.miui,percept,13410,0,0
144,5276,com.android.chrome,backup,43936,0,0
144,2579,com.android.deskclock,backup,7461,0,0
144,3437,com.google.android.googlequicksearchbox:search,servicea,43452,0,0
144,9073,org.simalliance.openmobileapi.service:remote,servicea,4436,0,0
144,3688,com.miui.powerkeeper,servicea,15675,0,0
144,2054,com.miui.home,home,44209,0,0
144,6183,com.mgmresorts.mgmresorts,prev,411487,31.425,191.824
144,5599,com.hamilton.app,prev,130218,0,0
144,8941,com.xiaomi.mi_connect_service,serviceb,4932,0,0
144,8758,com.qualcomm.qti.StatsPollManager,serviceb,3693,0,0
144,8374,com.miui.notification:remote,serviceb,6454,0,0
144,2809,android.process.media,serviceb,15923,0,0
144,1938,com.android.settings:remote,serviceb,9763,0,0
144,4859,com.facebook.services,serviceb,7002,0,0
144,5788,com.ebay.motorsapp,cached,179598,0,0
144,5965,com.spotlightsix.zentimerlite2,cached,133246,0,0
144,1719,com.google.android.inputmethod.latin,cached,30272,0,0
144,9224,com.miui.cloudservice,cached,14805,0,0
144,8899,com.google.android.apps.maps,cached,43084,0,0
144,9055,org.simalliance.openmobileapi.service,cached,3846,0,0
144,8711,com.android.printspooler,cached,3980,0,0
144,9026,org.codeaurora.ims,cached,3917,0,0
144,9004,com.xiaomi.providers.appindex,cached,17499,0,0
144,8968,com.xiaomi.misettings,cached,6203,0,0
144,8857,com.xiaomi.discover,cached,11900,0,0
144,8592,com.miui.msa.global,cached,9739,0,0
144,8723,com.qualcomm.qti.RIDL,cached,3807,0,0
144,8655,com.qualcomm.embms:remote,cached,4174,0,0
144,8663,com.qualcomm.telephony,cached,3617,0,0
144,8618,com.qualcomm.embms,cached,3682,0,0
144,8438,com.miui.weather2,cached,15206,0,0
144,6703,com.android.chrome:privileged_process0,cached,11643,0,0
144,2593,com.mi.android.globalminusscreen,cached,42779,0,0
144,9829,,native,17616,1.406,134.902
174,1,/init,native,1789,0,0
174,395,ueventd,native,796,0,0
174,430,mqsasd,native,2605,0,0
174,431,logd,native,2587,0,0
174,440,debuggerd,native,252,0,0
174,441,debuggerd64,native,298,0,0
174,442,vold,native,1238,0,0
174,444,debuggerd64:signaller,native,294,0,0
174,445,debuggerd:signaller,native,239,0,0
174,451,perfd,native,610,0,0
174,517,healthd,native,504,0,0
174,520,rmt_storage,native,533,0,0
174,521,tftp_server,native,513,0,0
174,525,esepmdaemon,native,570,0,0
174,527,qseecomd,native,499,0,0
174,528,pm-service,native,782,0,0
174,530,lmkd,native,733,0,0
174,531,servicemanager,native,626,0,0
174,532,surfaceflinger,native,31819,0,0
174,534,gx_fpd,native,714,0,0
174,536,mm-pp-dpps,native,4107,0,0
174,538,pm-proxy,native,602,0,0
174,569,qseecomd,native,717,0,0
174,590,sensors.qcom,native,836,0,0
174,648,fingerprintd,native,3991,0,0
174,684,cnd,native,4841,0,0
174,686,cnss_diag,native,967,0,0
174,687,time_daemon,native,863,0,0
174,688,thermal-engine,native,1739,0,0
174,689,wcnss_service,native,810,0,0
174,691,adsprpcd,native,870,0,0
174,692,hvdcp_opti,native,461,0,0
174,693,zygote64,native,4946,0,0
174,694,zygote,native,9542,0,0
174,696,shelld,native,3910,0,0
174,697,otad,native,1030,0,0
174,698,fdpp,native,574,0,0
174,701,audioserver,native,11410,0,0
174,702,cameraserver,native,3252,0,0
174,703,drmserver,native,1570,0,0
174,705,installd,native,771,0,0
174,707,keystore,native,1039,0,0
174,708,media.codec,native,2039,0,0
174,710,mediadrmserver,native,1354,0,0
174,711,media.extractor,native,5046,0,0
174,713,mediaserver,native,2089,0,0
174,715,netd,native,1664,0,0
174,716,rild,native,4920,0,0
174,717,dpmd,native,491,0,0
174,718,cnss-daemon,native,893,0,0
174,737,loc_launcher,native,601,0,0
174,742,ATFWD-daemon,native,747,0,0
174,753,qseeproxydaemon,native,3915,0,0
174,754,mm-qcamera-daemon,native,24796,0,0
174,755,audiod,native,1945,0,0
174,756,mdtpd,native,1079,0,0
174,757,mtd,native,3967,0,0
174,776,vsimd,native,2539,0,0
174,778,mlipayd,native,3907,0,0
174,780,gatekeeperd,native,755,0,0
174,814,dpmd,native,509,0,0
174,824,imsqmidaemon,native,613,0,0
174,826,ipacm-diag,native,482,0,0
174,832,ipacm,native,669,0,0
174,838,imsdatadaemon,native,877,0,0
174,851,rild,native,4664,0,0
174,858,qti,native,878,0,0
174,863,msm_irqbalance,native,526,0,0
174,868,netmgrd,native,1830,0,0
174,1334,lowi-server,native,1094,0,0
174,1335,slim_daemon,native,1723,0,0
174,1667,adbd,native,814,0,0
174,1699,wpa_supplicant,native,1694,0,0
174,2514,mcd,native,1307,0,0
174,3564,iptables-restore,native,737,0,0
174,3565,ip6tables-restore,native,557,0,0
174,8984,mdnsd,native,436,0,0
174,10281,dumpsys,native,1029,0,0
174,2754,com.qualcomm.qti.services.secureui:sui_service,pers,4547,0,0
174,2731,com.quicinc.wbcserviceapp,pers,4399,0,0
174,2716,com.mi.AutoTest,pers,4333,0,0
174,2702,com.xiaomi.finddevice,pers,9262,0,0
174,2690,com.fingerprints.serviceext,pers,4373,0,0
174,2671,com.xiaomi.xmsf,pers,13272,0,0
174,2659,com.miui.daemon,pers,41164,0,0
174,2022,com.android.phone,pers,18575,0,0
174,2005,.dataservices,pers,7909,0,0
174,1739,com.android.systemui,pers,66712,0,0
174,1516,system,pers,173195,2.434,228.034
174,5599,com.hamilton.app,fore,200629,0,0
174,2608,com.miui.securitycenter.remote,fore,38027,0,0
174,1963,com.google.android.gms.persistent,vis,59410,0,0
174,3111,com.google.android.gms,vis,56609,0,0
174,3933,com.android.vending,vis,30848,0,0
174,3546,com.touchtype.swiftkey,vis,60672,0,0
174,6805,com.google.android.gms.unstable,vis,21658,0,0
174,9829,com.miui.msa.global,vis,14217,0,0
174,5092,com.xiaomi.joyose,vis,9989,0,0
174,2230,com.qualcomm.qcrilmsgtunnel,vis,5838,0,0
174,2829,com.android.smspush,vis,4305,0,0
174,2641,com.google.android.googlequicksearchbox:interactor,vis,22943,0,0
174,2506,com.google.android.ext.services,vis,5212,0,0
174,2995,com.xiaomi.location.fused,percept,5537,0,0
174,3431,com.lbe.security.miui,percept,14473,0,0
174,5276,com.android.chrome,backup,40814,0,0
174,2579,com.android.deskclock,backup,7370,0,0
174,3437,com.google.android.googlequicksearchbox:search,servicea,48812,0,0
174,4859,com.facebook.services,servicea,7370,0,0
174,3280,com.miui.analytics,servicea,9574,0,0
174,2054,com.miui.home,home,43785,0,0
174,6183,com.mgmresorts.mgmresorts,prev,353012,9.271,270.032
174,5386,com.reflectlyApp,prev,77005,0,0
174,9849,com.miui.android.fashiongallery,prev,22084,0,0
174,2781,com.google.process.gapps,prev,6518,0,0
174,10017,com.xiaomi.providers.appindex,prev,6139,0,0
174,9518,com.kakao.talk,serviceb,61532,0,0
174,2809,android.process.media,serviceb,18328,0,0
174,9073,org.simalliance.openmobileapi.service:remote,serviceb,4069,0,0
174,3688,com.miui.powerkeeper,serviceb,16505,0,0
174,8941,com.xiaomi.mi_connect_service,serviceb,4727,0,0
174,8758,com.qualcomm.qti.StatsPollManager,serviceb,3603,0,0
174,8374,com.miui.notification:remote,serviceb,6144,0,0
174,1938,com.android.settings:remote,serviceb,10589,0,0
174,5788,com.ebay.motorsapp,cached,179422,0,0
174,5965,com.spotlightsix.zentimerlite2,cached,130867,0,0
174,1719,com.google.android.inputmethod.latin,cached,28549,0,0
174,9154,com.facebook.orca,cached,77748,0,0
174,9483,com.google.android.apps.photos,cached,30463,0,0
174,9224,com.miui.cloudservice,cached,9483,0,0
174,10084,com.android.providers.calendar,cached,5976,0,0
174,8552,com.google.android.gm,cached,27822,0,0
174,9391,com.android.settings,cached,11903,0,0
174,9436,com.android.mms,cached,33080,0,0
174,9323,com.xiaomi.simactivate.service,cached,5508,0,0
174,9811,com.miui.micloudsync,cached,4882,0,0
174,9774,com.android.chrome:webview_service,cached,9992,0,0
174,9496,com.facebook.orca:fwkstartlog,cached,20192,0,0
174,9337,android.process.acore,cached,19149,0,0
174,8899,com.google.android.apps.maps,cached,28709,0,0
174,9055,org.simalliance.openmobileapi.service,cached,3693,0,0
174,2593,com.mi.android.globalminusscreen,cached,42301,0,0
204,1,/init,native,1789,0,0
204,395,ueventd,native,796,0,0
204,430,mqsasd,native,2605,0,0
204,431,logd,native,2591,0,0
204,440,debuggerd,native,253,0,0
204,441,debuggerd64,native,298,0,0
204,442,vold,native,1238,0,0
204,444,debuggerd64:signaller,native,294,0,0
204,445,debuggerd:signaller,native,240,0,0
204,451,perfd,native,614,0,0
204,517,healthd,native,484,0,0
204,520,rmt_storage,native,533,0,0
204,521,tftp_server,native,513,0,0
204,525,esepmdaemon,native,570,0,0
204,527,qseecomd,native,499,0,0
